project_name,num_downloads
pyobjc,5502730
shandy-sqlfmt,5502249
brotlicffi,5501050
poyo,5498353
elasticsearch7,5494999
pytest-profiling,5494439
scikit-plot,5494258
modal,5492071
flash-attn,5488537
rply,5488230
zope-sequencesort,5477640
cantools,5477308
fido2,5467993
jsonpath,5465788
zope-structuredtext,5458624
google-cloud-org-policy,5458095
zope-ptresource,5454038
isal,5450977
zope-browsermenu,5450909
opencensus-ext-postgresql,5448965
capstone,5448868
pytest-nunit,5445486
multimapping,5444087
sbvirtualdisplay,5443984
python-redis-lock,5443588
pylatexenc,5441890
import-deps,5440970
cement,5440855
zope-globalrequest,5430390
duckduckgo-search,5421218
aws-cdk-asset-node-proxy-agent-v5,5419195
flake8-commas,5415069
parsy,5414584
pandarallel,5414463
flask-swagger-ui,5411102
isoweek,5410783
molecule-plugins,5406575
mf2py,5400751
redlock-py,5400504
google-python-cloud-debugger,5398976
slowapi,5397448
beniget,5396064
grandalf,5393278
keyboard,5387791
ase,5387672
azure-containerregistry,5387291
spglib,5385822
skyfield,5382646
aiodataloader,5378873
pip-check,5363477
ipyparallel,5363231
databricks-pypi-extras,5362923
tink,5355263
pyqt6,5354141
sk-dist,5346937
svg-path,5346500
opentelemetry-instrumentation-boto3sqs,5337998
python-openstackclient,5335823
pyrepl,5335674
appengine-python-standard,5331155
oras,5324097
libusb1,5321263
jupyter-contrib-nbextensions,5311840
torchbiggraph,5310720
vhacdx,5309301
scrapbook,5305347
boto-session-manager,5303281
opencensus-ext-httplib,5302866
sttable,5293913
pem,5293623
teamcity-messages,5287047
pyre-extensions,5285182
pyannote-database,5283786
snakeviz,5282833
robotframework-jsonlibrary,5273715
python-igraph,5269246
scmrepo,5267891
pillow-avif-plugin,5264782
apache-airflow-providers-github,5262946
python-semantic-release,5247781
inputimeout,5247397
uproot,5246078
uhashring,5244424
pytest-github-actions-annotate-failures,5240655
check-jsonschema,5237311
sqlite-utils,5236759
lml,5234379
prawcore,5227778
google-cloud-recaptcha-enterprise,5226233
bleak,5224908
pyexcel-io,5221667
robotframework-stacktrace,5219375
yeelight,5213012
easyocr,5208591
pyannote-core,5206767
jupyter-cache,5205488
lizard,5198152
django-structlog,5196006
vertexai,5194339
line-bot-sdk,5190378
office365,5189248
dbfread,5189002
argilla,5181935
xatlas,5175230
blake3,5174441
osc-lib,5173950
tf-estimator-nightly,5172737
monty,5171909
django-coverage-plugin,5164160
jupyter-contrib-core,5163605
mpld3,5163594
imath,5155304
pyobjc-framework-coreservices,5155141
python-socks,5154996
pytest-ansible,5153507
seqeval,5146548
case-conversion,5145672
spotinst-agent,5144296
django-auth-ldap,5134467
cbor,5132230
acryl-datahub-airflow-plugin,5129556
couchbase,5129077
expecttest,5128616
shellcheck-py,5126883
sqlalchemy-json,5126421
envs,5124823
embedding-reader,5122815
pytest-pythonpath,5122229
simsimd,5117154
ansible-runner,5115359
braintree,5114751
deep-translator,5108536
pygraphviz,5106077
requirements-detector,5105738
fastapi-mail,5104702
openapi-core,5102794
mike,5100254
lxml-stubs,5097486
pulumi-aws,5096543
mypy-boto3-dataexchange,5095838
pyobjc-framework-addressbook,5092952
mongo-tooling-metrics,5091536
flask-oauthlib,5087061
wincertstore,5085700
tencentcloud-sdk-python,5084798
serial,5082010
pylibmc,5081153
oauth2,5081147
tensorflow-recommenders,5076443
iterproxy,5074814
s3pathlib,5065194
spython,5063083
opentelemetry-instrumentation-kafka-python,5061604
customtkinter,5061392
pyobjc-framework-automator,5057515
fastcluster,5057487
verspec,5056655
pyrdfa3,5056092
pyobjc-framework-exceptionhandling,5055862
extruct,5054546
mongo-ninja-python,5053227
connectorx,5051952
pygerduty,5049950
dvc-objects,5037844
tempita,5037517
pyobjc-framework-launchservices,5036292
install-jdk,5034286
bravado,5033019
bayesian-optimization,5027453
infi-systray,5023870
grpc-gateway-protoc-gen-openapiv2,5023165
dagster-cloud-cli,5020216
pyqt6-qt6,5010906
xdg,5007686
maybe-else,5006385
pymiscutils,5003614
result,5000980
pyiotools,4999816
mypy-boto3-cognito-idp,4999674
mkdocs-macros-plugin,4999087
pysubtypes,4999021
wasmer,4997810
pathmagic,4997175
pyzbar,4995325
rank-bm25,4992786
docxtpl,4992650
python-dynamodb-lock,4991865
biotraj,4991488
pyobjc-framework-fsevents,4991331
gmpy2,4989626
prettierfier,4989325
msgpack-numpy,4985461
pyobjc-framework-osakit,4980827
hf-transfer,4979952
gguf,4976759
pyobjc-framework-coremedia,4973467
praw,4970511
types-pyasn1,4969675
fastai,4966539
aiomqtt,4965023
apache-airflow-providers-openlineage,4964403
pyobjc-framework-avfoundation,4963961
pyobjc-framework-screensaver,4963329
idf-component-manager,4959781
pyobjc-framework-syncservices,4953898
pycarlo,4947096
attr,4946575
json-stream-rs-tokenizer,4946259
langgraph-checkpoint,4945778
aws-assume-role-lib,4943320
types-dateparser,4938950
suds,4938013
awsebcli,4935625
pyobjc-framework-corewlan,4935322
scrypt,4934875
apeye-core,4933953
lasio,4932106
mypy-boto3-dms,4930267
platformio,4925472
pyobjc-framework-searchkit,4920824
yaql,4920725
pyobjc-framework-notificationcenter,4920051
python-cinderclient,4915053
pyobjc-framework-servicemanagement,4913630
pyobjc-framework-coreml,4913219
pyobjc-framework-avkit,4906627
pyproject-flake8,4906496
pyannote-metrics,4903706
pyobjc-framework-coremediaio,4902273
pyobjc-framework-eventkit,4901208
pyobjc-framework-multipeerconnectivity,4898189
pgeocode,4889154
tableschema,4888029
prisma,4886810
azure-communication-email,4883145
pyobjc-framework-accounts,4880162
decord,4879188
mypy-boto3,4878266
pyobjc-framework-netfs,4874661
lancedb,4868665
catkin-pkg,4863133
astpretty,4860664
pyobjc-framework-network,4860346
pyobjc-framework-findersync,4858446
gluonts,4856185
sphinx-prompt,4855185
pydrive,4852930
tqdm-multiprocess,4848840
statistics,4847533
pyobjc-framework-naturallanguage,4841948
pyobjc-framework-instantmessage,4839205
types-aiobotocore-sqs,4837632
djangorestframework-dataclasses,4833269
apeye,4828478
hurry-filesize,4825611
pyobjc-framework-dictionaryservices,4825601
acryl-sqlglot,4824074
bibtexparser,4823849
pyqt6-sip,4819581
simpy,4812784
onnxmltools,4812290
rouge,4811539
pyngrok,4811171
coola,4810215
tzwhere,4807701
smartystreets-python-sdk,4807103
opencc,4803541
promptflow,4800680
qiskit,4798840
pebble,4797251
django-guardian,4796308
mistletoe,4794211
django-localflavor,4791896
xmlrunner,4783462
psycogreen,4781570
entrypoint2,4780864
lm-format-enforcer,4779497
ordereddict,4776679
microsoft-kiota-serialization-form,4776571
dbx,4773519
emcee,4772511
akshare,4772093
dagster-docker,4762012
tflite-model-maker-nightly,4757011
flyteidl,4751285
magic-filter,4750248
flask-script,4746369
ffmpeg,4745568
tensorflow-gpu,4745270
pythonping,4742394
azure-monitor-ingestion,4742114
django-ninja,4731495
google-cloud-bigquery-biglake,4730250
cssbeautifier,4719857
microsoft-kiota-serialization-multipart,4715175
pystac,4714789
sphinx-airflow-theme,4711017
mypy-boto3-eks,4708745
langid,4703129
aiohttp-sse-client,4700374
plotly-resampler,4698367
target-hotglue,4694030
mypy-boto3-sso,4693655
deepl,4690726
flytekit,4688619
mypy-boto3-route53,4686958
oci-cli,4684485
cli-helpers,4682813
pre-commit-uv,4682655
dagster-slack,4679899
mistralai,4676001
mcap,4675113
torch-geometric,4673600
bravado-core,4672848
mypy-boto3-batch,4671136
escapism,4664857
optbinning,4662975
glances,4659807
tslearn,4659039
nutter,4657667
pvlib,4656911
names,4656891
mdformat,4656554
django-modeltranslation,4656353
sodapy,4654938
filesplit,4654117
ipympl,4649441
quicktions,4649353
path-py,4643292
aws-embedded-metrics,4643022
flake8-variables-names,4642252
qpd,4635242
pony,4635122
djangorestframework-api-key,4630553
cma,4630235
pygam,4622869
google-cloud-scheduler,4622663
cyksuid,4612698
testing-common-database,4611966
xmldiff,4608212
sqlalchemy-mate,4608103
submitit,4601991
mypy-boto3-firehose,4596948
opentelemetry-instrumentation-boto,4596298
fastdtw,4595316
android-backup,4592961
google-cloud-dns,4592791
pip-system-certs,4580184
pytest-docker,4576520
apispec-webframeworks,4575511
robotframework-pabot,4574762
clvm-tools-rs,4572112
unstructured-inference,4567451
grequests,4566657
tika,4564519
uptime-kuma-api,4562170
cdifflib,4557184
draftjs-exporter,4555836
coreforecast,4552921
feast,4551967
azure-ai-documentintelligence,4551244
bugsnag,4549688
ptvsd,4548751
dotenv,4548112
appier,4547784
plotly-express,4543406
sigtools,4541860
dirty-equals,4541293
currencyconverter,4540044
ruyaml,4535811
easygui,4534031
gdbmongo,4530815
typeid-python,4524125
routes,4519733
dvc-studio-client,4519104
python-subunit,4518638
json-stream,4518391
python-novaclient,4517393
google-search-results,4517141
ariadne,4517135
whylogs,4516925
flake8-simplify,4516756
django-colorfield,4516603
wasmer-compiler-cranelift,4511574
htmllistparse,4510192
clvm-rs,4510111
oslo-log,4508269
roboflow,4507211
pylint-celery,4505660
multiaddr,4504598
chia-rs,4499280
pydevd-pycharm,4493009
tsdownsample,4491341
pyfarmhash,4488545
trio-asyncio,4487693
oslo-context,4479707
imgkit,4475536
chiapos,4474228
func-args,4473828
antlr4-tools,4472549
types-aiobotocore-dynamodb,4472425
poetry-plugin-pypi-mirror,4470034
localstack-client,4466080
asteroid-filterbanks,4463833
azure-mgmt-quota,4458826
conda-package-streaming,4458229
azure-schemaregistry-avroserializer,4455363
types-openpyxl,4455287
pyannote-audio,4454258
aws-cdk-core,4448276
flask-smorest,4443158
pytest-recording,4442005
pymannkendall,4439003
tcod,4437395
fiscalyear,4436663
dag-factory,4433981
langchain-google-genai,4427246
dvc-task,4426300
aim,4425638
pact-python,4424584
tgcrypto,4420929
tabula-py,4419071
chiavdf,4418838
pyrogram,4400639
ibm-cos-sdk-core,4397490
aws-kinesis-agg,4396434
gpxpy,4395537
aws-cdk-cx-api,4392354
cloudinary,4390594
tf2onnx,4389956
javaobj-py3,4389004
torch-audiomentations,4388765
reportportal-client,4387681
pytest-datadir,4386840
uszipcode,4386519
mypy-boto3-emr-serverless,4384111
py-grpc-prometheus,4383959
sumy,4383655
django-tables2,4383441
autofaiss,4380496
honcho,4378694
ibm-cos-sdk-s3transfer,4378269
tf-keras-nightly,4374776
ibm-cos-sdk,4369562
azure-cognitiveservices-speech,4368197
clickhouse-cityhash,4361299
dvc-http,4360010
compressed-rtf,4356481
opentelemetry-instrumentation-elasticsearch,4352769
azureml-fsspec,4350186
formencode,4346341
scikeras,4345446
mitmproxy,4345246
python-swiftclient,4345221
aws-logging-handlers,4344675
m2crypto,4342782
torch-pitch-shift,4342360
opentelemetry-instrumentation-tortoiseorm,4341735
openai-whisper,4334867
yamlordereddictloader,4332958
sqltrie,4332351
munkres,4327309
python-mimeparse,4322931
scooby,4322679
ntc-templates,4319518
django-braces,4319244
django-fsm,4313596
django-rest-swagger,4311715
pyannote-pipeline,4307912
copier,4307160
rlbot,4304758
usd-core,4303417
kwonly-args,4300815
wmill,4295816
django-mysql,4293932
lime,4293729
django-two-factor-auth,4291341
celery-redbeat,4290628
mail-parser,4288526
primepy,4286560
ua-parser-builtins,4286377
openinference-semantic-conventions,4285790
cron-converter,4285596
testing-postgresql,4284626
django-rq,4281133
realesrgan,4278311
transforms3d,4276059
insightface,4275787
flake8-use-fstring,4275623
prefixed,4274404
rtoml,4274362
matrix-client,4272783
pyhdb,4272134
cmakelang,4271715
types-aiobotocore-lambda,4268618
sphinx-gallery,4263618
pytest-alembic,4260133
python-etcd,4259166
intuit-oauth,4255346
kivy-garden,4254160
casadi,4249865
pyspark-stubs,4247611
pymodbus,4245862
effdet,4242383
autodocsumm,4236792
opentelemetry-instrumentation-pymysql,4231053
pycognito,4228926
docstring-to-markdown,4225784
django-configurations,4225010
embreex,4223771
varint,4223763
pytest-flakefinder,4218907
aws-cdk-region-info,4218312
pynetbox,4216555
clldutils,4212369
mcap-protobuf-support,4209541
types-ipaddress,4209103
pyftpdlib,4209089
pdoc,4204494
chalice,4203495
check-manifest,4201136
tox-uv,4195945
cli-exit-tools,4195609
tf-models-nightly,4194224
python-interface,4183583
mkdocs-monorepo-plugin,4180408
py-moneyed,4179561
mypy-boto3-autoscaling,4176050
lib-detect-testenv,4171566
flake8-annotations,4166947
argparse-dataclass,4164309
tensorflowjs,4163368
plantuml-markdown,4163138
pytest-retry,4162241
fastdiff,4161573
wagtail,4160230
advent-of-code,4160059
sphinx-sitemap,4156051
csvw,4153905
localstack-ext,4146949
sqlalchemy-migrate,4146900
types-python-jose,4142471
gspread-formatting,4137993
feedfinder2,4136817
slotted,4136798
mkdocs-redirects,4134853
lsprotocol,4133512
snapshottest,4131877
chiabip158,4128443
jieba3k,4125041
pentapy,4124899
celery-types,4123275
chromedriver-autoinstaller,4121580
nvidia-ml-py3,4119999
deptry,4118126
mypy-boto3-sagemaker-runtime,4117538
dlib,4111743
schedula,4109742
google-cloud-documentai,4107140
allure-behave,4105163
glfw,4104360
python-gflags,4103996
django-user-agents,4103805
pygls,4103418
forex-python,4102886
opentelemetry-test-utils,4102153
aws-cdk-aws-iam,4099800
codeguru-profiler-agent,4094970
pyaudio,4094175
docker-py,4090990
pudb,4088060
fredapi,4081920
faiss-gpu,4078584
conda-package-handling,4078188
crontab,4076771
django-modelcluster,4069283
keras-nightly,4067547
hidapi,4063698
clickhouse-toolset,4062392
sly,4062372
djangorestframework-xml,4059730
coincurve,4048542
dodgy,4046640
ipfshttpclient,4043498
django-auditlog,4040174
trafaret,4029923
cxxfilt,4028517
aioquic,4027653
plyfile,4027369
hmmlearn,4023855
google-cloud-access-context-manager,4020036
delighted,4019974
pantsbuild-pants,4019779
apache-airflow-providers-opsgenie,4017843
mkdocs-gen-files,4015563
workos,4013522
mlflow-watsonml,4013339
pyct,4009232
xopen,4001074
textile,3994012
drf-extensions,3990858
presidio-anonymizer,3989757
pyobjc-framework-applicationservices,3989110
webvtt-py,3983499
taskgroup,3982034
willow,3976128
async-stripe,3974126
tdigest,3973652
gin-config,3973298
stable-baselines3,3969835
rstcheck,3968846
easyconfig,3967696
conda-forge-metadata,3964101
nbdime,3959195
pyagrum-nightly,3957899
types-backports,3957882
plux,3953459
mobly,3952644
webassets,3948155
localstack,3948089
cmarkgfm,3942431
pyobjc-framework-coretext,3941814
mkdocs-awesome-pages-plugin,3939339
pdfrw,3938422
types-appdirs,3936996
ceja,3936988
synchronicity,3936190
reverse-geocoder,3934753
pyobjc-framework-pubsub,3930816
email-reply-parser,3929160
ncclient,3919231
rdt,3917864
dbt-duckdb,3915826
sphinx-notfound-page,3913422
flametree,3906081
django-object-actions,3898464
itables,3897728
python-whois,3894006
screeninfo,3893586
gurobipy,3890167
stamina,3886844
kafka,3885286
sspilib,3881131
python-json-config,3880022
types-aiobotocore-ec2,3879820
pyjnius,3877509
vobject,3877448
azure-mgmt-costmanagement,3877043
gslides,3876087
aerospike,3875743
micloud,3874832
libusb-package,3874249
layoutparser,3873410
typeshed-client,3872088
bert-score,3870192
flake8-rst-docstrings,3868714
crowdstrike-falconpy,3867368
apache-airflow-providers-apache-kafka,3865468
google-cloud-asset,3864194
docopt-ng,3863650
robocorp-vault,3859853
pyxirr,3858942
aws-cdk-aws-ec2,3855977
fugue-sql-antlr,3855395
prettyprinter,3851569
segno,3850227
rootutils,3845692
bridgecrew,3844535
rauth,3842385
aws-cdk-aws-s3,3837330
aws-cdk-aws-kms,3836011
tatsu,3834698
python-lsp-server,3830320
databind-json,3824621
types-boto3,3824558
types-aiobotocore-rds,3823076
cloudwatch,3821861
pygal,3821738
hydra-colorlog,3814934
clearml,3806044
formulas,3800235
aws-cdk-aws-cloudwatch,3798832
homeassistant,3796970
adjusttext,3796718
f90nml,3795450
python-codon-tables,3792661
dnachisel,3792321
databind-core,3790632
mailjet-rest,3788016
pyinotify,3784119
grpcio-testing,3783543
salib,3780688
img2pdf,3779327
jamo,3775535
huaweicloudsdkcore,3775326
opentelemetry-exporter-prometheus-remote-write,3770792
pymeta3,3770691
django-htmx,3763114
h2o,3763017
python-schema-registry-client,3762784
zigpy-zigate,3759097
pyreadline,3748582
segments,3748565
ibm-db-sa,3746769
aws-cdk-aws-events,3746358
camelot-py,3745462
django-tinymce,3742987
segtok,3740610
kneed,3739881
django-json-widget,3734685
pyspark-pandas,3734158
stackprinter,3734092
delayed-assert,3733433
pyobjc-framework-systemconfiguration,3731706
pydotplus,3731638
flake8-string-format,3730943
django-constance,3730625
word2number,3730488
tf-nightly,3730351
pylink-square,3730202
crochet,3726335
amqpstorm,3726258
pytest-pylint,3721955
l18n,3720835
asyncio-throttle,3720470
pyro-ppl,3720434
airbyte-cdk,3720169
quart-cors,3718804
pyside2,3716731
openapi-codec,3716522
waiting,3714801
sqlalchemy-trino,3710431
great-expectations-experimental,3709746
typer-slim,3704001
pycaret,3703916
pysolr,3702769
awesomeversion,3702418
djangorestframework-csv,3702358
aws-cdk-aws-lambda,3700003
types-aiobotocore-cloudformation,3699308
apache-airflow-providers-jenkins,3698699
opentelemetry-instrumentation-tornado,3697434
drf-spectacular-sidecar,3696956
pure-pcapy3,3693849
apache-airflow-providers-apache-hive,3688492
paddlepaddle,3687273
llamaindex-py-client,3681815
mkdocs-techdocs-core,3680345
pyicu-binary,3676179
pyvista,3671294
pydomo,3668796
docxcompose,3668452
testresources,3666628
pylsqpack,3665053
pydriller,3664245
pytest-vcr,3662696
pyobjc-framework-cfnetwork,3656444
python3-xlib,3656347
feu,3654638
promptflow-tools,3651652
imap-tools,3646992
pyobjc-framework-coreaudio,3645116
paramiko-expect,3643598
pyexcel,3643234
aws-cdk-aws-logs,3643144
typer-cli,3642349
pyobjc-framework-libdispatch,3641412
pytest-qt,3638725
missingpy,3638700
djangorestframework-camel-case,3633058
beaker,3632823
flask-apscheduler,3631226
django-log-request-id,3631214
hdf5plugin,3631212
jsonformatter,3630964
django-webtest,3629027
httpx-ws,3628748
